Number,Korean,Translation,Translation2,WordType,
1752,증권 시장이 크게 변동하고 있다.,The securities market is fluctuating greatly.
1753,사고 직후 구급차가 도착했다.,An ambulance arrived immediately after the accident.
1754,이 도로는 대형 차량 통행이 금지되어 있다.,Large vehicles are prohibited from passing on this road.
1755,출산 후 충분한 휴식이 필요하다.,Sufficient rest is needed after childbirth.
1756,강아지가 내 손을 가볍게 물었다.,The puppy gently bit my hand.
1757,한국은 이제 선진국으로 인정받고 있다.,Korea is now recognized as a developed country.
1758,감기에 걸려서 약을 먹었다.,I caught a cold so I took medicine.
1759,어느새 해가 지고 있었다.,Before I knew it the sun was setting.
1760,재판이 다음 달에 시작될 예정이다.,The trial is scheduled to begin next month.
1761,저쪽에 보이는 건물이 도서관입니다.,The building you see over there is the library.
1762,그 교수는 많은 제자를 길러 냈다.,That professor trained many disciples.
1763,창문을 열어서 환기를 시켰다.,I opened the window to ventilate the room.
1764,10초 안에 대답해야 합니다.,You must answer within 10 seconds.
1765,이 피자에 치즈가 듬뿍 들어 있다.,This pizza has plenty of cheese on it.
1766,수술 후 빠른 회복을 기원합니다.,I wish you a speedy recovery after the surgery.
1767,이 구역은 주차가 금지되어 있습니다.,Parking is prohibited in this zone.
1768,정부는 위기에 신속하게 대응했다.,The government responded swiftly to the crisis.
1769,많은 시민들이 그 법안에 반대했다.,Many citizens opposed that bill.
1770,그는 시합에서 실력을 충분히 발휘했다.,He fully displayed his skills in the match.
1771,에너지 소비를 줄여야 한다.,We must reduce energy consumption.
1772,운동을 하면 심장이 빨리 뛴다.,When you exercise your heart beats fast.
1773,아이고 깜짝 놀랐잖아!,Oh my you startled me!
1774,도서관에서는 조용히 해 주세요.,Please be quiet in the library.
1775,정부가 중소기업을 지원하는 정책을 발표했다.,The government announced policies to support small and medium
enterprises.
1776,그 사건과 직접적인 관련이 없다.,It has no direct connection to that incident.
1777,진실은 언젠가 밝혀지게 마련이다.,The truth is bound to come out eventually.
1778,필자는 이 문제에 대해 다른 견해를 가지고 있다.,The author has a different view on this issue.
1779,두 나라 사이의 협력이 강화되고 있다.,Cooperation between the two countries is being strengthened.
1780,가스 불을 끄는 것을 잊지 마세요.,Do not forget to turn off the gas stove.
1781,다양한 계층의 사람들이 참여했다.,People from various social classes participated.
1782,양말에 구멍이 났다.,A hole appeared in my sock.
1783,이 프로젝트의 담당자가 누구입니까?,Who is the person in charge of this project?
1784,어릴 때 만화를 많이 봤다.,I watched a lot of cartoons when I was young.
1785,어머니가 아기에게 우유를 먹이고 있다.,The mother is feeding the baby milk.
1786,다른 사람의 의견을 무시하면 안 된다.,You should not ignore other people opinions.
1787,기자가 사건 현장에서 실시간으로 보도했다.,The reporter reported live from the scene of the incident.
1788,문을 살짝 열고 안을 들여다보았다.,I opened the door slightly and peeked inside.
1789,갑자기 좋은 아이디어가 생각났다.,A good idea suddenly came to mind.
1790,매일 아침 우유 한 잔을 마신다.,I drink a glass of milk every morning.
1791,내년부터 월급 인상이 예정되어 있다.,A salary raise is planned starting next year.
1792,겨울에는 바닥이 너무 차갑다.,The floor is too cold in winter.
1793,그는 준비가 항상 철저하다.,His preparation is always thorough.
1794,태아의 건강을 위해 정기 검진을 받았다.,I had regular checkups for the health of the fetus.
1795,과학자들이 동물의 행동을 관찰했다.,The scientists observed the animals behavior.
1796,괜히 걱정했던 것 같다.,It seems I worried for nothing.
1797,장갑을 끼고 밖에 나갔다.,I put on gloves and went outside.
1798,새가 날개를 펴고 하늘을 날았다.,The bird spread its wings and flew across the sky.
1799,이 녀석 또 장난을 치고 있구나!,This fellow you are playing pranks again!
1800,그녀의 눈빛에서 강한 의지가 느껴졌다.,A strong determination could be felt in the glitter of her eyes.
1801,우리 단지에는 놀이터와 편의점이 있다.,Our apartment complex has a playground and a convenience store.
1802,물속에서 물고기들이 자유롭게 헤엄치고 있었다.,Fish were swimming freely inside the water.
1803,민주 사회에서는 모든 국민이 평등한 권리를 가진다.,In a democratic society all citizens have equal rights.
1804,꾸준히 노력하면 반드시 성공할 수 있다.,If you make steady efforts you can definitely succeed.
1805,할아버지 집 앞마당에 큰 소나무가 한 그루 서 있다.,A large pine tree stands in the front yard of my
grandfather house.
1806,봄이 되자 여기저기 꽃이 피기 시작했다.,When spring came flowers started blooming here and there.
1807,그 여인은 긴 머리카락을 바람에 날리며 걸어갔다.,The woman walked along with her long hair blowing in the
wind.
1808,그녀는 작은 카페를 직접 운영하고 있다.,She manages a small cafe herself.
1809,선생님은 학생들의 발표를 공정하게 평가했다.,The teacher evaluated the students presentations fairly.
1810,지하철역에서 표를 사서 개찰구를 통과했다.,I bought a ticket at the subway station and passed through the
gate.
1811,외국어 교육의 필요성이 점점 커지고 있다.,The necessity of foreign language education is growing.
1812,그는 슬픈 감정을 웃음 뒤에 감추었다.,He concealed his sad feelings behind a smile.
1813,우리는 제주도에서 삼 일 동안 머물렀다.,We stayed in Jeju Island for three days.
1814,어떤 부위의 고기를 원하시나요?,Which part of the meat would you like?
1815,여행을 가기 전에 냉장고를 비워야 한다.,You need to empty the refrigerator before going on a trip.
1816,학교 앞에 새로운 신호등을 설치했다.,A new traffic light was installed in front of the school.
1817,십일월이 되면 날씨가 갑자기 추워진다.,When November comes the weather suddenly gets cold.
1818,어머니가 김밥을 예쁘게 싸서 도시락에 넣어 주셨다.,My mother wrapped kimbap neatly and put it in my lunchbox.
1819,이번 행사에서는 전시회와 아울러 공연도 함께 진행됩니다.,At this event an exhibition and a performance will
be held together.
1820,상사의 지시에 따라 보고서를 다시 작성했다.,I rewrote the report according to my supervisor orders.
1821,좋은 습관을 형성하는 데에는 시간이 걸린다.,It takes time to form good habits.
1822,우리 형제는 모두 세 명이다.,There are three of us brothers and sisters in total.
1823,그녀는 화려한 드레스를 입고 파티에 나타났다.,She appeared at the party wearing a splendid dress.
1824,아침마다 거울을 보며 머리를 정리한다.,Every morning I look in the mirror and fix my hair.
1825,그는 설명을 마친 후 한마디를 덧붙였다.,After finishing his explanation he added one more remark.
1826,몇몇 학생들이 방과 후에 남아서 공부했다.,Several students stayed after school to study.
1827,그 나라는 핵무기 개발을 중단하겠다고 선언했다.,That country declared it would stop developing nuclear
weapons.
1828,그 과학자는 세계적으로 유명한 연구자이다.,That scientist is an internationally renowned researcher.
1829,운전할 때는 항상 안전에 주의해야 한다.,You must always pay attention to safety when driving.
1830,양파를 썰 때마다 눈물이 난다.,My eyes water every time I cut an onion.
1831,컴퓨터에 이상이 생겨서 수리를 맡겼다.,Something went wrong with my computer so I had it repaired.
1832,이것은 일종의 실험이라고 할 수 있다.,You could say this is a kind of experiment.
1833,그의 어려운 처지를 이해할 수 있었다.,I could understand his difficult circumstances.
1834,영화 촬영이 우리 동네에서 진행되었다.,The film shooting took place in our neighborhood.
1835,캠프파이어에서 장작이 활활 타고 있었다.,Firewood was blazing brightly at the campfire.
1836,날씨가 추워서 히터를 틀었다.,It was cold so I turned on the heater.
1837,가정 형편이 어려워서 장학금을 신청했다.,I applied for a scholarship because my family financial situation
was difficult.
1838,여름에는 가지로 다양한 요리를 만들 수 있다.,In summer you can make various dishes with eggplant.
1839,눈을 감고 깊이 숨을 쉬어 보세요.,Try closing your eyes and breathing deeply.
1840,한국 음식에는 고추가 많이 들어간다.,Korean food uses a lot of red pepper.
1841,모든 학생은 학교 규칙을 지켜야 한다.,All students must follow the school rules.
1842,문제의 본질을 파악하는 것이 가장 중요하다.,Understanding the essence of the problem is most important.
1843,호수에 달빛이 비치고 있었다.,Moonlight was shining on the lake.
1844,아침에 빵 한 조각과 우유를 먹었다.,I had a slice of bread and milk in the morning.
1845,해가 서서히 산 뒤로 지고 있었다.,The sun was slowly setting behind the mountain.
1846,스승의 가르침을 평생 잊지 못할 것이다.,I will never forget my teacher teachings for the rest of my life.
1847,조선 시대에는 신분에 따라 차별이 심했다.,In the Joseon era discrimination based on social position was
severe.
1848,내년부터 새로운 교육 정책이 실시될 예정이다.,A new education policy is scheduled to be enforced starting
next year.
1849,아마도 내일 비가 올 것 같다.,It will probably rain tomorrow.
1850,할머니는 안방에서 텔레비전을 보고 계셨다.,Grandmother was watching television in the inner room.
1851,감기를 심하게 앓아서 일주일이나 쉬었다.,I was so sick with a cold that I rested for a whole week.
1852,어제 친구를 만나서 저녁을 같이 먹었다.,I met a friend yesterday and had dinner together.
1853,그는 오직 가족만을 위해 열심히 일했다.,He worked hard solely for his family.
1854,밤에 혼자 산길을 걷는 것은 위험하다.,Walking on a mountain path alone at night is dangerous.
1855,자신을 믿고 최선을 다해 보세요.,Believe in yourself and do your best.
1856,잠시 기다려 주시면 바로 확인해 드리겠습니다.,If you wait for a moment I will check it for you right away.
1857,대학교를 졸업한 후에 바로 취직했다.,I got a job right after graduating from university.
1858,경찰은 범인의 증거를 찾기 위해 수사했다.,The police investigated to find evidence of the criminal.
1859,이번 회의의 초점은 예산 문제였다.,The focus of this meeting was the budget issue.
1860,이 가격에는 세금이 포함되어 있습니다.,Tax is included in this price.
1861,한국의 옛이야기에는 호랑이가 자주 등장한다.,Tigers frequently appear in old Korean folktales.
1862,정부는 국가 안보를 강화하기로 결정했다.,The government decided to strengthen national security.
1863,그 영화는 관객에게 극심한 공포를 안겨 주었다.,That movie instilled extreme fear in the audience.
1864,그 교수는 자기 분야에서 권위를 인정받고 있다.,That professor is recognized as an authority in his field.
1865,오늘은 어제보다 덜 춥다.,Today is less cold than yesterday.
1866,중요한 일을 내일로 미루지 마세요.,Do not postpone important things until tomorrow.
1867,이 건물은 본래 학교였지만 지금은 박물관이다.,This building was originally a school but now it is a museum.
1868,어머니가 부엌에서 저녁 준비를 하고 계신다.,My mother is preparing dinner in the kitchen.
1869,월급에서 세금을 제외하면 실수령액이 줄어든다.,If you deduct taxes from your salary the take-home pay
decreases.
1870,현재 경제 실정을 정확히 파악해야 한다.,We need to accurately grasp the actual economic situation.
1871,건강을 위해 영양이 풍부한 음식을 먹어야 한다.,You should eat nutritious food for your health.
1872,정신 건강은 육체 건강만큼 중요하다.,Mental health is just as important as physical health.
1873,건물 입구에서 친구를 기다렸다.,I waited for my friend at the entrance of the building.
1874,아이가 잔뜩 겁먹은 표정으로 서 있었다.,The child was standing with an extremely frightened expression.
1875,문제 해결을 위해 적극 참여해 주세요.,Please actively participate in solving the problem.
1876,하루에 최소한 여덟 시간은 자야 한다.,You should sleep at least eight hours a day.
1877,창문 밖으로 넓은 들판이 펼쳐져 있었다.,A wide field stretched out beyond the window.
1878,외국에서 다양한 문화를 경험했다.,I experienced various cultures while abroad.
1879,그이는 항상 밝은 미소를 짓는 사람이었다.,That person was someone who always wore a bright smile.
1880,폭우로 강물이 넘쳐서 마을이 침수되었다.,The river overflowed due to heavy rain and the village was flooded.
1881,아침에 늦게 일어나서 버스를 놓쳤다.,I woke up late in the morning and missed the bus.
1882,공장에서 나오는 연기가 대기를 오염시킨다.,Smoke from factories pollutes the atmosphere.
1883,한국은 1945년에 독립을 되찾았다.,Korea regained its independence in 1945.
1884,머릿속으로 내일 발표 내용을 정리했다.,I organized the contents of tomorrow presentation in my head.
1885,우리 집은 서울의 북쪽에 위치해 있다.,Our house is located in the northern part of Seoul.
1886,시험 결과를 기다리는 동안 마음이 불안했다.,I felt anxious while waiting for the exam results.
1887,한국에서는 추석에 쇠고기를 많이 먹는다.,In Korea people eat a lot of beef during Chuseok.
1888,교통 규칙 위반으로 벌금을 내야 했다.,I had to pay a fine for a traffic violation.
1889,요즘은 현금보다 카드로 결제하는 사람이 더 많다.,These days more people pay by card than with cash.
1890,그는 평생 동안 교육에 헌신했다.,He devoted his entire lifetime to education.
1891,이 규정은 모든 직원에게 해당한다.,This regulation applies to all employees.
1892,회사 간부들이 모여 중요한 회의를 했다.,The company executives gathered for an important meeting.
1893,사람마다 행복에 대한 관념이 다르다.,Every person has a different notion of happiness.
1894,오늘 콘서트는 굉장히 감동적이었다.,Today concert was very moving.
1895,매일 새로운 단어를 열 개씩 외우고 있다.,I am memorizing ten new words every day.
1896,추운 밤에 두꺼운 이불을 덮고 잤다.,On the cold night I slept covered with a thick blanket.
1897,모르는 문제가 있으면 제가 도와줄게요.,If there is a problem you do not understand I will help you.
1898,새로운 기술의 도입으로 생산성이 높아졌다.,Productivity increased with the introduction of new technology.
1899,그는 트럭을 능숙하게 몰았다.,He drove the truck skillfully.
1900,그 배우는 연기력이 뛰어나서 상을 받았다.,That actor received an award for outstanding acting skills.
1901,손전등으로 어두운 길을 비추며 걸었다.,I walked along shining a flashlight on the dark path.
1902,새 신발을 사서 기분이 좋았다.,I felt good after buying new shoes.
1903,냉장고에 달걀 알이 몇 개 남아 있다.,There are a few eggs left in the refrigerator.
1904,그 회사는 기술 개발에서 경쟁사보다 앞서고 있다.,That company is ahead of its competitors in technology
development.
1905,경제적 여건이 나아지면 유학을 가고 싶다.,If the financial conditions improve I want to study abroad.
1906,오래전에 읽은 책인데 내용이 아직도 기억난다.,It is a book I read a long time ago but I still remember the
content.
1907,이 시험에 응시하려면 특별한 자격이 필요하다.,You need special qualifications to take this exam.
1908,정부는 물가 통제를 위해 새 정책을 발표했다.,The government announced a new policy for price control.
1909,엘리베이터 대신 계단을 이용하면 건강에 좋다.,Using the stairs instead of the elevator is good for your
health.
1910,할머니가 담근 김치가 가장 맛있다.,The kimchi my grandmother made is the most delicious.
1911,그녀는 내 말에 고개를 끄덕이며 동의했다.,She nodded her head in agreement with what I said.
1912,처음 방문한 도시라서 모든 것이 낯설었다.,It was my first time visiting the city so everything felt
unfamiliar.
1913,이 건물의 높이는 약 백 미터이다.,The height of this building is about one hundred meters.
1914,그 아이는 어머니를 많이 닮았다.,That child closely resembles his mother.
1915,마음속으로 항상 감사하게 생각하고 있다.,I am always grateful deep in my heart.
1916,그의 실력은 전문가 못지않다.,His skills are just as good as a professional.
1917,이 소설은 현대 사회의 문제를 잘 반영하고 있다.,This novel reflects the problems of modern society well.
1918,넘어져서 팔 뼈에 금이 갔다.,I fell and got a crack in my arm bone.
1919,아이들은 사랑을 받으며 건강하게 성장해야 한다.,Children should grow up healthy while receiving love.
1920,그 선수는 어느 팀에 소속되어 있나요?,Which team does that player belong to?
1921,이 도로는 고속도로와 연결되어 있다.,This road is connected to the highway.
1922,시장에서 장사를 하는 사람들이 많았다.,There were many people doing business at the market.
1923,이 영화는 제작 기간이 삼 년이나 걸렸다.,The production of this movie took as long as three years.
1924,이 도로에는 속도 제한이 있으니 주의하세요.,There is a speed limit on this road so please be careful.
1925,축구 선수가 공을 세게 차서 골을 넣었다.,The soccer player kicked the ball hard and scored a goal.
1926,정부는 새로운 사업의 추진을 발표했다.,The government announced the drive for a new project.
1927,술을 너무 많이 마셔서 많이 취했다.,I drank too much alcohol and got very drunk.
1928,된장은 콩으로 만든 한국 전통 음식이다.,Doenjang is a traditional Korean food made from beans.
1929,그녀는 깊은 한숨을 쉬며 걱정스러운 표정을 지었다.,She let out a deep sigh with a worried expression.
1930,공항에서 가족과 헤어지는 것이 가장 슬펐다.,Parting from my family at the airport was the saddest thing.
1931,인터넷으로 새 노트북을 구입했다.,I purchased a new laptop online.
1932,하늘을 자유롭게 나는 새를 보며 감탄했다.,I admired the birds flying freely in the sky.
1933,산 너머에 작은 마을이 있다.,There is a small village beyond the mountain.
1934,그 문제는 여간 어려운 게 아니었다.,That problem was extremely difficult.
1935,졸업 후 취업 자금 마련이 가장 큰 고민이었다.,Preparing funds for employment after graduation was my biggest
concern.
1936,운동을 안 하니까 살이 점점 찌고 있다.,I keep gaining weight because I am not exercising.
1937,선장이 승객들에게 안전 안내를 했다.,The captain gave safety instructions to the passengers.
1938,커피에 설탕을 넣지 않고 마시는 것을 좋아한다.,I like drinking coffee without adding sugar.
1939,아이들의 순수한 눈빛이 인상적이었다.,The children pure eyes were impressive.
1940,그녀는 자신만의 독특한 스타일을 가지고 있다.,She has her own unique style.
1941,지금이 변화를 시작할 가장 좋은 시점이다.,Now is the best point in time to start a change.
1942,이 가게는 다른 곳보다 물건이 싸다.,This store goods are cheaper than other places.
1943,회의에서 자신의 의사를 분명히 밝혔다.,He clearly expressed his intention at the meeting.
1944,시끄러운 환경에서는 집중이 잘 안 된다.,It is hard to concentrate in a noisy environment.
1945,프로그래머가 오류를 찾기 위해 코드를 검토했다.,The programmer reviewed the code to find errors.
1946,큰일 났다! 지갑을 잃어버렸다.,This is serious! I lost my wallet.
1947,거짓말을 하면 결국 들키기 마련이다.,If you tell a lie it is bound to be found out eventually.
1948,그 학생의 실력은 정말 대단하다.,That student abilities are truly remarkable.
1949,도와주셔서 대단히 감사합니다.,Thank you extremely much for your help.
1950,좁은 골목에서 옛 친구와 마주 만났다.,I came face to face with an old friend in a narrow alley.
1951,독서를 통해 세계관이 넓어질 수 있다.,Your worldview can broaden through reading.
1952,겨울이 되자 세상이 온통 하얗게 변했다.,When winter came the world turned entirely white.
1953,부모에게만 의존하지 말고 스스로 노력해야 한다.,You should not depend only on your parents but make an effort
on your own.
1954,계약서를 자세히 읽어 본 후에 서명하세요.,Please sign after reading the contract in detail.
1955,오늘 점심은 회사 근처 식당에서 먹었다.,I had lunch at a restaurant near the office today.
1956,약속 시간에 정확히 도착해 주세요.,Please arrive exactly at the appointment time.
1957,하루 종일 일해서 몸이 지쳤다.,I was exhausted from working all day long.
1958,요즘 많은 청년들이 창업에 도전하고 있다.,These days many young people are taking on the challenge of
starting businesses.
1959,너무 뜨거운 국을 먹어서 혀를 데었다.,I burned my tongue from eating soup that was too hot.
1960,정부는 복지 혜택을 확대할 계획이다.,The government plans to expand welfare benefits.
1961,스테이크 위에 후춧가루를 뿌려 주세요.,Please sprinkle ground pepper on the steak.
1962,도시 외곽에 새로운 아파트 단지를 건설하고 있다.,They are constructing a new apartment complex on the
outskirts of the city.
1963,기업의 경쟁력을 높이려면 혁신이 필요하다.,Innovation is needed to increase a company competitiveness.
1964,마침 그 사람도 같은 식당에 있었다.,As it happened that person was also at the same restaurant.
1965,신용이 좋아야 은행에서 대출을 받을 수 있다.,You need good credit to get a loan from the bank.
1966,오랜만에 고등학교 친구에게서 연락이 왔다.,I received a message from a high school friend after a long time.
1967,마라톤을 뛴 후 온몸이 아팠다.,My whole body ached after running the marathon.
1968,오래 살다 보니 이 동네에 정이 들었다.,After living here for a long time I became attached to this
neighborhood.
1969,정신적 스트레스가 건강에 나쁜 영향을 미친다.,Mental stress has a bad effect on health.
1970,감기 증상이 나타나면 빨리 약을 먹어야 한다.,You should take medicine quickly when cold symptoms appear.
1971,유명 배우가 새 드라마에 출연할 예정이다.,A famous actor is scheduled to appear in a new drama.
1972,요리할 때 잘 드는 칼이 있으면 편리하다.,A sharp knife is convenient when cooking.
1973,일을 한꺼번에 하려고 하면 실수가 생긴다.,If you try to do everything all at once mistakes will happen.
1974,강제로 시키면 오히려 반발심만 생긴다.,If you force someone by compulsion it only creates resistance.
1975,횡단보도에서 신호를 확인한 후 길을 건넜다.,I checked the signal at the crosswalk and then crossed the
street.
1976,알람 소리에 아침 여섯 시에 깼다.,I woke up at six in the morning to the sound of the alarm.
1977,주말에 아버지와 함께 바다로 낚시를 갔다.,On the weekend I went fishing at the sea with my father.
1978,그는 조심스럽게 고양이에게 다가갔다.,He carefully approached the cat.
1979,친구에게 문자를 보내서 약속을 잡았다.,I sent a text message to my friend and made plans.
1980,아이의 옷에 초콜릿이 묻어 있었다.,Chocolate was stained on the child clothes.
1981,이 문제는 의사소통 부족에서 비롯된 것이다.,This problem originated from a lack of communication.
1982,그 영화의 마지막 장면이 너무 슬펐다.,The last scene of that movie was very sad.
1983,신부가 아름다운 웨딩드레스를 입고 입장했다.,The bride entered wearing a beautiful wedding dress.
1984,그의 의견은 매우 중요하게 여겨진다.,His opinion is regarded as very important.
1985,한국에서는 오징어를 다양한 방식으로 요리한다.,In Korea squid is cooked in various ways.
1986,버스 요금이 내년부터 인상될 예정이다.,Bus fares are scheduled to increase starting next year.
1987,부모님께 매달 용돈을 받아서 저축하고 있다.,I receive pocket money from my parents every month and save it.
1988,건강을 위해 채소 위주의 식단을 유지하고 있다.,I maintain a vegetable-centered diet for my health.
1989,회의 중에 음료를 준비해 놓았습니다.,We have prepared beverages for the meeting.
1990,오래된 의자가 부서져서 새 것을 샀다.,The old chair broke so I bought a new one.
1991,물리 시간에 전자의 움직임에 대해 배웠다.,In physics class we learned about the movement of electrons.
1992,그 이야기는 오래전부터 전해져 내려오고 있다.,That story has been handed down from a long time ago.
1993,디지털 시대로의 전환이 빠르게 진행되고 있다.,The transition to the digital age is progressing rapidly.
1994,일이 너무 많아서 쓰러질 지경이었다.,There was so much work that I was on the verge of collapsing.
1995,공사가 계획대로 순조롭게 진행되고 있다.,Construction is progressing smoothly as planned.
1996,여행할 때 항상 카메라를 가지고 다닌다.,I always carry a camera when I travel.
1997,허리 통증이 심해서 병원에 갔다.,I went to the hospital because my back pain was severe.
1998,이 앱은 사용하기 정말 편리하다.,This app is really convenient to use.
1999,도시를 가로지르는 하천이 깨끗하게 정비되었다.,The river running through the city was cleaned up neatly.
2000,요즘은 현금을 가지고 다니는 사람이 거의 없다.,These days almost nobody carries cash around.
